Doc_ID,DSI_Title,Submission File Name,Student Name,Genre of Movie,Review Type (pos or neg),Movie Title,Text
260,NKP_Doc10_Fresh,NKP_Doc10_Fresh,NKP,Horror,Positive,Fresh,"Fresh is a nearly two-hour movie that doesn't let you in on its secret for almost a quarter of that time. It starts all quirky and nice with a young woman named Noa (Daisy Edgar-Jones) navigating the world of modern dating. She's on all the apps, meets guys who are real assholes, some of them send her unsolicited dick pics, it's not looking good. Then, just out at a store, she meets Steve (Sebastian Stan). Steve is funny, kind, and smart, and after a few dates he invites her to go on a trip. There are some red flags, but how bad could he really be? ""Worse than you can even imagine"" is the answer to that question. And that's when Fresh gets really, really, really fucked up. In delaying the truth of Fresh, director Mimi Cave does her best to put the audience in Noa's shoes. She wants us to trust Steve. We want to trust Steve. We're all team Noa. If Noa and Steve work out, it's a proof that storybook romance is still possible in this dark, messed up world. All of which makes the film's horrific reveal that much more shocking and impactful when it comes. It's such a big shift, in fact, that if you aren't prepared for it, it might be too much for you. I won't spoil it, though you'd probably guess if you had three chances. Let's just say that Fresh is not a romance. It's a full on horror film and a gory one at that. It shares more in common with Eli Roth's Hostel than almost any other film we can think of, though there are elements of Get Out, The Texas Chain Saw Massacre, and The Silence of the Lambs throughout. But the script by Lauryn Kahn uses all of those tropes to their advantage, playing with expectations and building anticipation. Some of it pays off as you'd expect, many things do not, but all of it adds up to scare us into believing this shocking story of a woman's worst dating nightmare could be true. At times it can be a little over the top, but Fresh is a film that is always pushing for maximum reaction, and it never compromises. Much of that is because of the performances by Edgar-Jones and Stan. Stan we all know. He's Bucky Barnes. The Winter Soldier. But that stoic mystery he brings to Marvel goes out the door in Fresh, revealing a psychopathic glee that's both disarming and delightfully disgusting. Edgar-Jones, a relative newcomer, makes Noa into the girl anyone would love to be friends with. Loyal, strong, clever, all things that we see Steve falling for and which, ultimately, might be her way out of a very horrible situation. Together, the two of them have electric chemistry that tiptoes between disturbing and delightful, adding tension and intrigue to every encounter. Led by those two strong performances, a very tight script by Kahn, and Cave's dynamic direction, Fresh is horror done"
261,AVA_Doc1_MinorityReport,AVA_Doc1_MinorityReport,AVA,Sci-Fi,Positive,Minority Report,"Minority Report, Steven Spielberg's enjoyable new thriller set in Washington, D.C., in 2054-full of more alluring gadgets than you can shake a stick at-performs its own bubble dance, for good and ill. Derived from a Philip K. Dick story that's more about action than nuanced commentary, it doesn't have a vision that incorporates a poetics but functions as a grand entertainment; part of its central plan is to always give you more to look at than you can possibly take in. Some of my colleagues have been calling it a thinking person's action movie, but the drive of its narrative and the heft of its visuals don't give you much time to think-basically you're reduced to gawking and following.Minority Report does offer a few issues to ponder, and given the mindlessness of most summer action specials, it's something of an intellectual feast, even if it's all hors d'oeuvres. Yet alongside last summer's A.I., which had the benefit of Stanley Kubrick's intellect, Minority Report has mainly the illusion of thought. (To Spielberg's credit, both as a filmmaker and as a thinker, he noted recently that when he saw the kind of hostile reviews A.I. was getting, he realized he must have done something right-because all of Kubrick's own pictures since 2001: A Space Odyssey got the same sort of critical response.) At the very least, Minority Report is crammed with details that are not so much ideas as the seeds (or sometimes the pits) of ideas. Like me, Spielberg grew up on Mad when it was still a comic book, and the hallmark of its 50s pictorial style, which he was already emulating two decades ago in 1941, is to stuff wisecracks into the edges of the frames; here he does the same thing with modules of future-think furnished by a team of experts he and his staff organized. Yet some of these modules work less as ideas than as mechanisms designed to shove us forward; the (minority report) itself, which figured significantly in the Dick story, functions here mainly as one more red herring. Sustained thought is discouraged here by the characters, situations, and premises-however serviceable they are in other respects. Let's start with the last of these: the notion of a (precrime) police bureau that predicts future murders in order to abort them. The most alluring thing about this notion is said to be the way it anticipates today's headlines-the post-September 11 strategy whereby we give up some of our freedom and privacy in exchange for an assurance that future disasters will be averted. Since no such assurance can be given honestly, the value of losing some of our freedom and privacy remains to be demonstrated (at least to the American public, if not to those who've contrived to take these things away from us). The pitch behind such an exchange is actually a simplistic formula designed to give only the impression of thought. This isn't to say that Minority Report espouses having a special bureau to predict crimes"
262,AVA_Doc2_MinorityReport,AVA_Doc2_MinorityReport,AVA,Sci-Fi,Positive,Minority Report,"Steven Spielberg's Minority Report realizes the full potential of author Philip K. Dick's science-fiction worldview, a perspective filled with dangerous technology, feverish paranoia, and metaphysical philosophies. Spielberg's complicated, wonderfully stylized approach uses Dick's 1956 short story of the same name as a launching pad. While it captures the author's vision of an imperfect future and the perilous reality that dwells under the alluring surface of futurism, the picture also stands as Spielberg's most extraordinary exhibit of pure filmmaking. Minority Report augments and expands on the source material, concentrating Dick's obsessions about the potential dangers of technology and the author's ongoing existential battle between free will and determinism, especially in regard to the manipulation of time, such as time travel or precognition. Over more than forty novels and several short story collections, Dick's work permeates a sense of fascination and suspicion toward the future. The fascinating prospect of new technologies, exploration of new frontiers, and humanity's evolutionary progression of extra-sensory perceptions consume his output. And yet, he always investigates their inevitable downfalls. His stories feature characters hindered by supposed advancements, thrown into the central conflict by a set of circumstances put into motion by unsound developments. In that tradition, Spielberg's film is a nonstop chase, at once a thriller of epic escapist and intellectual bravado. It amalgamates Hitchcockian suspense, elements of film noir, and Dick's vision of the future, three of the most distinctive and inventive of all storytelling styles, into a single source, resulting in a masterful triumph from a masterful filmmaker. Set in the near-future, Minority Report introduces the concept of Precrime, Washington D.C.'s exploration into a revolutionary form of law enforcement. Founded by Lamar Burgess (Max Von Sydow) and headed by Chief John Anderton (Tom Cruise), Precrime utilizes the (gifts) of the Precogs, three clairvoyants who have given up their freedom to support the cause of detecting crimes before they occur. The Precogs' foreseen visions are analyzed by the Precrime unit and verified by a council of judges; a positive mark is identified, and suddenly officers race to prevent a crime from taking place. Impending perpetrators are caught and then booked before ever committing an offense. When the film opens, there hasn't been a murder in the District of Columbia for six years; the existence of Precrime alone virtually eliminates the consideration of murder, so only crimes of passion remain. Though dedicated to the ideology of Precrime, Anderton's personal life is in shambles. Long ago, his young son disappeared at a public pool; now a divorce, he whiffs neural drugs to escape the guilt and painful memories of his former life. On the job, however, he remains professional and composed. In the opening scenes, Justice Department representative Danny Witwer (Colin Farrell) enters the Precrime offices to audit the program for national expansion and meets Anderton, who jealously protects the system he helped build. Witwer's insistence that a human component will ultimately threaten the countrywide growth of Precrime quickly proves true after the Precogs predict that Anderton will commit"
263,AVA_Doc3_MinorityReport,AVA_Doc3_MinorityReport,AVA,Sci-Fi,Positive,Minority Report,"This film marks the first collaboration between Steven Spielberg and Tom Cruise. The film has audiences asking some important questions. What if we knew what was going to happen in the future? After you ask yourself the question, what if the person knowing this found out he was going to kill someone? This is the gist of the film, which is based on the Philip K. Dick short story. Another thing here is that the audience must be able to buy into the science early on in the film. This is key to being able to just sit back and enjoy the ride. If you're watching the film for the first time in 2020, the science is very believable. It's amazing how much of the science is catching up right in front of us. There's something to be said about the eye-dentification. Social media platforms already know our faces. Companies target us online because of internet cookies. One could look at author Philip K. Dick as a prophet in the world of science-fiction. In case you didn't know, Dick is also the man behind Blade Runner. One of the film's main themes is free will vs. determinism. The film handles this so beautifully. If we know our future, could we possibly do something to change it? The Department of PreCrime, at least in what we see on screen, is mostly focusing on preventing murders. This is where the three pre-cognitives are the main focus. Two twin males and one female share a common trait. They see the future and the visions appear on a giant screen. Together, they're able to see the future. They have no interaction with the outside world. The department's agents work to arrest people on the basis of the visions. PreCrime Captain John Anderton (Tom Cruise) has turned to drugs since his son, Sean, disappeared. Anderton is also separated from his wife, Lara (Kathryn Morris). Anderton just happens to have the unfortunate luck of being in the pre-cogs vision when DOJ agent Danny Witwer (Colin Farrell) is visiting the agency. Talk about bad luck! Anderton now goes on the run and PreCrime creator Dr. Iris Hineman (Lois Smith) tells him that Agatha (Samantha Morton) sometimes has a different vision. Dr. Hineman refers to this as a (minority report.) There's a lot of mystery in the film surrounding the death of Ann Lively (Jessica Harper). She just happens to be Agatha's mother. The further we get into the film, Anderton learns that he's being framed. Meanwhile, Witwer starts studying the available footage and starts to believe the same. Anybody in the right mind would do what he does next. But what Witwer doesn't know is that the director and founder of PreCrime, Lamar Burgess (Max von Sydow), is covering up the murder. Goodbye Witwer! In many aspects, Minority Report falls under the usual sci-fi playground. But more than this, the action thriller also ventures into film noir territory. We can also see this in the film's color"
264,AVA_Doc4_MinorityReport,AVA_Doc4_MinorityReport,AVA,Sci-Fi,Positive,Minority Report,"In the year 2054, at the Department of Precrime in Washington, D.C., Case 1108 is assigned to Chief John Anderton (Tom Cruise). It's a murder charge in which the deed has yet to be committed. Due to the discovery of the Precogs, three humans with the special ability to predict unlawful activities approximately four days in advance of their occurrences, the crime rate has dropped by over 90% in the area. Anderton specializes in (red ball) situations (designated by an elaborate computer system synced to the Precogs brains that spits out colored wooden orbs), such as 1108, which are crimes of passion - since there's no premeditation, these murders can only be seen a few hours or minutes prior to the event. This new scheme is the ultimate invasion of privacy - and it's on the verge of sweeping the nation. Danny Witwer (Colin Farrell) is sent from the Attorney General of the United States to determine if there are any flaws in the system before the program spreads to other districts. Since humans run it, there will be inevitable glitches. The first problem occurs when John digs around the archives looking for a specific murder case in which the killer was apprehended but never identified. Each case is supposed to have three previsions, one from each Precog - the most powerful auger being the catatonic Agatha (Samantha Morton). But several of Agatha's files are missing. The following day, the divine trio have another visual prophecy - one in which Anderton himself is the murderer. In the future, automated eye scan devices identify everyone so that movements across the city cannot occur without government knowledge. It's a scarily authoritarian arrangement designed to demonstrate the oppression and faults of a Big Brother world. And it's just a piece of a rather impressive conceptualization of the dictatorial, slave-to-technology years to come, mixed with darker, noirish elements of grime and shadows (like an updated (Blade Runner) setting). Other visual accessories and indications of scientific advancements include an innovative, computerized workspace (in which files float across translucent screens - an idea frequently spoofed and copied), high-speed cars that move up and down skyscrapers, three-dimensional memory files, and rickety jetpacks. Additionally, Paul Verhoeven-styled, commercial-like news updates and invasive media is blasted through enormous monitors stationed throughout the city. As an action picture more predominantly than a thinking man's piece, the stunts and chases are nicely choreographed, further embellished with fitting music by John Williams. It's a light-hearted type of violent adventure along the lines of a futuristic Indiana Jones (or any of Schwarzenegger's sci-fi works), with cleverer escapes and showdowns, and subtle humor fused into the combat. The level of fantasy frequently rivals the severer science-fiction elements, radiating Spielberg's brand of lively storytelling. The blue-and-black, muted, desaturated cinematography sharply aids the tone of (Minority Report,) which, for a Philip K. Dick adaptation, possesses quite the focus on thrills and destruction over satire and criticism. And indeed, while the story is superbly complex, twisting and turning"
265,AVA_Doc5_MinorityReport,AVA_Doc5_MinorityReport,AVA,Sci-Fi,Positive,Minority Report,"Steven Spielberg's 2002 treatment of author Philip K. Dick's dystopian short story is a visually arresting murder mystery as prophetic about the obliteration of personal privacy as the story's (precog) characters are at predicting murders before they occur. For the film's neo-noir look Spielberg employed a bleach bypass process to create a washed-out monochromatic appearance. The method has since been repeatedly copied as a kneejerk visual style for many other film genres. The year is 2054 in Washington D.C., where murder has been eliminated for the past six years thanks to a Justice Department program called ""PreCrime."" Think Patriot Act. In a high-security government facility, three carefully guarded psychic humans - called precogs - prophesize murders from their semi-conscious states. Agatha (Samantha Morton) is the female precog endowed with the strongest sense of foresight. Floating in a saline pool, the trio's brains are wired to computers, thus allowing the PreCrime unit - lead by Captain Jon Anderton (Tom Cruise) - to apprehend murderers seconds before they commit their would-be crime. Since the film's release, of course, the American government has initiated preemptive wars, arrests of terror ""plotters"" who never got past the talking stage of their future crimes, and drone strikes that make a (PreCrime)-styled approach to domestic law enforcement seem prescient. Anderton joined the program after the disappearance of his young son tore apart his marriage. His emotional Achilles' heel serves as an ideal tool for the powers that be to set him up as a poster-boy killer in order to obfuscate other illicit secrets. In a trope recognizable to fans of sci-fi movies like ""Logan's Run,"" precog-based evidence that Anderton will kill a victim within 36 hours sends him on the run from the same team of enforcement agents he once led. The (minority report) of the film's title refers to conflicting intelligence among the precogs regarding their hive-mind premonitions. If there is such a conflict in the precog's report on Anderton, it resides inside Agatha's mind. In order to infiltrate his former workplace and retrieve the potentially vindicating information from Agatha, Anderton undergoes a gruesome eye-transplant procedure performed by a doctor he formerly helped imprison. U.S. District Attorney detective Danny Witwer (Colin Farrell) is also hot on Anderton's trail, as part of an investigation into potential flaws in the PreCrime program. Spielberg borrows elements from films as diverse as (The Big Sleep) to (Don't Look Now) to (The Man Who Fell to Earth) to articulate his vision. The movie's combination of old and new influences energizes its believable futuristic elements. Targeted advertising follows citizens wherever they go - addressing them by name at each point of contact. A highly conceptual (maglev) system allows computer-controlled cars to travel vertically as well as horizontally. 3D holographic - anticipating today's Apple-created ""pinch screens"" - recordings of Anderton's son and ex-wife allow him to revisit his past during a melancholic episode that resists the film's otherwise noir aspects. Such thoughtfully designed features contribute to the film's success as a pioneering achievement"
266,AVA_Doc6_MinorityReport,AVA_Doc6_MinorityReport,AVA,Sci-Fi,Negative,Minority Report,"In Minority Report, a futuristic thriller set in 2054, murder has been eliminated in Washington DC thanks to a division of law enforcement known as Precrime. Tapping into the minds of the Pre-Cogs, a trio of psychics who can foresee the future, Precrime is able to track down and arrest would-be killers before they actually commit their lethal deeds. The system appears to be flawless. But when police chief John Anderton (Tom Cruise), the head of this controversial department, is himself accused of the future murder of a man he hasn't even met, he sets out to prove his innocence, all the while hunted by his fellow officers. Based on a 1956 short story by renowned science fiction writer Philip K. Dick, Minority Report is typical of director Steven Spielberg in how it deftly melds flashy entertainment with critical issues. The movie is made up of three major ingredients: the thrilling action of an innocent man running from the law; the cautionary tale of how good intentions can go astray when not tempered by wisdom (specifically, infringing on people's civil liberties in the name of protecting them); and the old debate of human free will versus pre-ordained destiny. Unfortunately, the movie's philosophical elements take a backseat to John's mundane escape from authorities. Clearly, I understand that the relentless manhunt is more important than a bunch of metaphysical mumbo jumbo to most people. But without the pre-determined fate aspect, Minority Report is really nothing more than your standard crime drama, complete with cliches ranging from the generic framing of an innocent man to the corruption in the ranks of the police. I'm not asking for a stuffy dissertation that bores audiences like the sterile Solaris--just a comfortable balance that gives a little more substantial acknowledgement to the concept of being able to control one's own future. As it is, the film only briefly engages the notion of pre-determination intelligently when John debates Precrime issues with Danny Witwer (Colin Farrell), an agent from the Justice Department who has been ordered to find flaws in the system. John's argument of an absolute future is just about the most interesting and thought-provoking moment of the whole movie, although the scene quickly gives way to nonsense that stretches even the boundaries of science fiction (a claim that the Pre-Cogs can only foresee homicides because ""there's nothing more destructive to the metaphysical fabric that binds us than the untimely murder of one human being by another"" puts an arbitrary importance on human lives). Credibility is further shot when the story dissolves into trite cheerleading that all but says, ""You can do it! You control your destiny! Go, John!"" Cruise's frequent failure to convey emotion makes his character of John Anderton less than interesting. We see none of his conviction in the ideas of justice, none of his sense of betrayal when the system turns on him, and none of his paranoia in a suddenly hostile world. In an attempt to elicit sympathy and establish John's dedication"
267,AVA_Doc7_MinorityReport,AVA_Doc7_MinorityReport,AVA,Sci-Fi,Negative,Minority Report,"I saw someone praising Minority Report on social media, and was reminded how much I hate it. So I thought I'd re-up this piece from my old blog. It's 11 years old, but still accurate. After watching Minority Report last night, I was surprised to discover that most critics do not consider it to be an utter and complete piece of crap. Roger Ebert, in particular, had an absolutely gushing review, in which he praised the film for being (a thriller and a human story, a movie of ideas that's also a whodunit.) Ebert is by all accounts a lovely human being, but every time I read something by him, I am reminded that he does not have the critical sense that God gave a roach. Even an insect that frolics in filth would be hard pressed to find any enjoyment in such a shiny, treacly, turkey of a film. Spielberg as director has found perhaps the perfect outlet for his glibness in this tale of precognitive saviors. The film grinds frictionlessly along, a remorselessly predictable blueprint for itself. Flawed hero, tragic backstory, clever chase scene, cleverer chase scene, cleverest chase scene, false antagonist, twist, real antagonist, reconciliation with perfectly domestic yet also spunky wife. Like the precogs, we can see it all coming and all going too; painful echoes of sentiment past sliding down our brainstems as we float weightlessly in an infinite vat of sentimental horseshit. The emotional core of the film is (you could predict it) the tragic backstory I mentioned. John Anderton (Tom Cruise) is a efficient no-nonsense police guy in the precrime unit, snooping out murders before they happen. Beneath his gruff exterior and Hollywood good looks, though, lurks a sadness; his 5-year old disappeared from a public pool. Anderton's marriage collapsed, and now he takes drugs (ooooh...dark) and watches 3-D home movies of his son and wife. His heart is tugged while watching them and our heart is tugged while watching him; it's a testament to the power of film and to (complex human feelings), in Ebert's words. Said complex human feelings being: hey, losing a kid - that really sucks. If that happens to you, you've got to be deep, right? That is the extent of the film's character development; Anderton has no other discernible personality traits; nor does his wife. The film's stupid, by-the-numbers plot, it's utterly facile and familiar characters, are all supposed to be redeemed by dropping a murdered five-year old onto them from a great height. Before I had a kid myself, I found this sort of mindless, self-serving manipulation unpleasant. Now that I have a child of my own, who is actually a person rather than a trope, I find it even more detestable. At the end of the film, Anderton indignantly yells at his stupid standard-issue corrupt boss for manipulating his love for his child. Rarely have I seen a moment of such utterly clueless hypocrisy. The whole film is nothing but a giant machine designed to"
268,AVA_Doc8_MinorityReport,AVA_Doc8_MinorityReport,AVA,Sci-Fi,Negative,Minority Report,"Once again this year we are graced with a futuristic sci-fi flick based on a short story by the visionary Philip Dick, this time in the form of (Minority Report), which poses the intriguing hypothesis: What if we could see into the future and arrest people before they commit a murder, or any other crime for that matter? Set in the year 2054 in Washington, D.C., Tom Cruise stars as John Anderton, who, having lost his son, now does his best to prevent murders before they happen as Chief of the elite Pre-Crime Division of the Justice Department. Assisting him are three genetically altered precognitives known as (Pre-Cogs) who are attached to machines that record their visions of murders which are (set) to occur anywhere from a few minutes to four days into the future. With each vision, two wooden balls roll out of the machine attachment, each one bearing the name of the killer and victim. As a result of this (perfect) system, Washington, D.C. is now murder free. (Let's face it, given our life and times, Dick should have set this scenario in 3054 to have any plausibility.) Believing the Pre-Cogs infallible, Anderton advocates nationalizing the Pre-Crime system, that is until the Justice Department questions the methods and techniques utilized by the Division and Anderton himself becomes the subject of a Pre-Cog vision seeing him committing a murder. Suddenly questioning the accuracy of the system (since he of course knows he's innocent and will continue to be innocent), Anderton goes on the run, stealing a female Pre-Cog named Agatha, setting us up for what now becomes a routine futuristic chase movie. Directed by Steven Spielberg, (Minority Report) reeks of the darker tone and color desaturation found in Spielberg's last futuristic foray, (A.I.), a technique that works well in this type of film and once again is executed beautifully by long time Spielberg cinematographer Janusz Kaminski. Hand in hand with Kaminski's artistic flair, are some dazzling special effects action sequences, including a chase on a vertical highway that is so impressive, you have to see it to believe it. (Warning - those with severe motion sickness may want to cover their eyes at this part.) Not to be outdone, many scenes which one would believe are special effects, are in fact, the result of elaborately and elegantly choreographed camera maneuvers which are expertly executed and utilized for maximum dramatic effect. Cruise performs admirably as Anderton, using physicality and controlled raw emotion to their best advantage as he manipulates not only his pursuers, but the audience as well. An excellent counterpoint to Cruise's energetic yet psychologically tormented Anderton is Samantha's Moore portrayal of Pre-Cog Agatha - tacit, ethereal and seemingly helpless. Max von Sydow, no stranger to the futuristic and fantastic ((Dune), (Judge Dredd) and (The Exorcist)) steps in as Anderton's superior, Bureau Director Burgess, exhibiting an almost fatherly pride in his protege Anderton while relative newcomer, Colin Farrell is perfectly cast as the bureaucratic FBI investigator Danny Witwer who"
269,AVA_Doc9_MinorityReport,AVA_Doc9_MinorityReport,AVA,Sci-Fi,Negative,Minority Report,"What new hell is this? In the shallow, noisy and pretentious Minority Report , we have seen the future. It's not pretty. There are two Steven Spielbergs. One is the cinematic historian who instructs, informs and shapes a universal consciousness that makes us aware of our stake in the human race in masterpieces like Schindler's List and Saving Private Ryan . The other is a 12-year-old comic-book collector weaned on sci-fi and stuck in the twilight zone of his own nursery, who turns out polished but moronic time-wasters about dinosaurs, space ships, Indiana Jones and Peter Pan. Quel doppelganger . I always have a hard time believing the same man capable of both greatness ( The Color Purple ) and trash ( Jurassic Park ). Occasionally, a film like E.T. or Raiders of the Lost Ark emerges to meld the technical proficiency of the craftsman with the passion of the storyteller. Bloody, violent, cold and preposterous, Minority Report is not one of them. Despite an astronomical budget and a gallimaufry of twists and turns enhanced by special effects, Minority Report has a boring, one-dimensional story line you could write on one page of Big Chief tablet paper with a No. 2 lead pencil. Derived from a story by sci-fi spinmaster Philip K. Dick (the man responsible for Blade Runner ), it's set in Washington, D.C., in 2054. Crime has been wiped out thanks to an experimental Pre-Crime Unit called a (priori,) developed by wacko scientist Max von Sydow, that can predict murders before they happen. Tom Cruise plays Detective John Anderton, the futuristic cop in charge of preventing homicides with the aid of three psychic visionaries called (Pre-Cogs) who float around in a liquid wading pool wired, drugged and having nightmares. Waving his arms like Leonard Bernstein in the orchestra pit, Anderton can download images of clues, suspects and crime scenes, then lead his futuristic crimebusters to the killers before they pull the trigger. With beady eyes, flexed jaw and a buzz cut, he's a man whose life is already so haunted by the abduction and murder of his only son that he looks and acts creepier than the Pre-Cogs. The world has apparently survived John Ashcroft, because the Justice Department thinks the Pre-Crime Unit is too controversial a concept to go national. In a subplot that goes nowhere, Irish hunk Colin Farrell is wasted as the dull F.B.I. investigator from the Attorney General's office who covets Anderton's job. The lulling narrative drones on until the tables turn and Anderton is named by the Pre-Cogs as the next murderer. From here, the movie turns from a whodunit into a who'll-do-it as the flawed hero (he's hooked on drugs) has 36 hours to solve his own case and clear his name by breaking into the Pre-Crime lab and downloading the info from the Pre-Cog who predicted it-and Mr. Spielberg sweats it all out, stretching the film's playing time to two hours plus. Mr. Cruise, who barely survived Vanilla Sky , one"
270,AVA_Doc10_MinorityReport,AVA_Doc10_MinorityReport,AVA,Sci-Fi,Negative,Minority Report,"Based on the short story by Philip K. Dick, ""Minority Report"" marks the second futuristic, science-fiction epic Steven Spielberg has made in as many years (after what I believe to be his greatest achievement, ""A.I.: Artificial Intelligence""). For Spielberg, undeniably one of the most influential and visionary filmmakers of his time, the film almost seems tailor-made for his marvelous visual sense and stunning talent for storytelling. For all of its sweeping technical flourishes and seamless visual effects, however, ""Minority Report"" is as shallow and characteristically vacant as ""A.I."" was emotionally resonating and creatively groundbreaking. In other words, though it pains me to conclude, Steven Spielberg's latest opus is one of the weakest films he has made, to date. Set in a surprisingly realistic vision of what Washington, D.C. might look like in 2054, John Anderton (Tom Cruise) is the top detective on the police force's relatively new Pre-Crime Unit. Through three pre-cog oracles whose minds hold the key to the future, the Pre-Crime Force, headed by Director Burgess (Max Von Sydow), is able to stop predestined murders before they occur. The alleged success of the program has cut down on major crimes in D.C. by ninety percent. When the latest murder suspect name comes up, Anderton is dismayed to learn that it is his own. Without never having met the victim before, Anderton is convinced that someone-possibly federal agent Danny Witwer (Colin Farrell), who is after his job-is trying to ruthlessly set him up. With the police suddenly after him, Anderton has no choice but to go on the run. Breaking into the Pre-Crime building, he kidnaps the most talented of the three pre-cogs, Agatha (Samantha Morton), convinced that what she knows about his future is the key to clearing his name and saving his life. The general premise of ""Minority Report"" is a novel one, fascinating in the way the world has developed enough in fifty years that the police force has begun acting, more or less, as God to citizens. The moral implications of such a debate-whether a person's future is predestined or capable of change-are thought-provoking, to be sure, but get lost in a screenplay (credited to Scott Frank and Jon Cohen) more interested in action set-pieces, and a film that chooses style over any form of hard-edged substance. While several of the action scenes are astonishingly executed, including a death-defying jump across cars hovering in the air, and a search for John by electronic spiders sent to check the retinas of an apartment complex's tenants, what surrounds them is a thoroughly unsatisfying emptiness posing as a study of serious-minded issues. Whatever deep-rooted involvement one might have grown to have in John Anderton's dire predicament proves sterile in a sea of blank faces posing as characters. Precious little is ever learned about John, except that he blames himself for his son's kidnapping six years ago, is separated from his wife (Kathryn Morris), and has a secret drug problem, and even fewer reasons are given for why we"
271,LVV_Doc1_Oblivion,LVV_Doc1_Oblivion,LVV,Sci-Fi,Negative,Oblivion,"In the opening sequence ofOblivion, the voice of Tom Cruise (playing the film's protagonist, Commander Jack Harper) creeps onto the soundtrack and painstakingly explains the precise details of the film's backstory. The year is 2077. The Earth is all but abandoned. An alien population known as Scavengers (Scavs for short) invaded the moon, which in turn nearly destroyed the earth. Most humans have moved to a space station. Drones and technicians like Harper roam the earth, and so on and son on. A metric ton of exposition is slammed into that opening sequence, but here's what's peculiar: at the beginning of the second act, after Jack discovers a hibernating astronaut (Olga Kurylekno) and saves her, he sits her down and gives her the whole spiel again. Why? Is this a safeguard in case people showed up late? Do they think we didn't get it the first time? I have a theory. As Cruise was explaining the whole movie again, my mind started to wander. (It had nothing better to do.) I found myself re-imagining the film, up to that point,withoutthe Tom Cruise Explains It All voice-over - merely images of a ravished earth, followed by the jargon-heavy first act, establishing his work and daily routine. And guess what: in that one tiny alteration, the movie I made in my head was far superior to the one I was watching. Had we not been provided with that painfully labored exposition, had we been trusted to figure that info out for ourselves, or let it reveal itself organically (like when, say, he had to explain it to the astronaut),Oblivioncould have been... well, it still wouldn't have been a great movie. But it would have been a far more interesting one. And I found myself wondering if co-writer/director Joseph Kosinski had put that voice-over in originally, or if it was the result of prodding by the suits, a laBlade Runner. But that's the trouble with mainstream science fiction filmmaking these days: there's no expectation that an audience is capable of putting things together or waiting for a payoff, and there certainly aren't many filmmakers or executives willing to take the risk. The problem, it seems, is the desire of those who greenlight movies to lump science fiction in with action, and it's easy to guess why:Star Wars. Before 1977, there were occasional crossovers, but for the most part, science fiction was a genre purely unto itself, concerned with alien invasions and post-apocalyptic scenarios and subtextual parallels. After Lucas mashed up spaceships and swashbucklers, sci-fi was never the same. This is not to say that there haven't been great sci-fi/action movies: the originalStar Warstrilogy, of course, and the first twoTerminators, andAliens, and the firstMatrix. But those films worked, to some extent, in spite of themselves - because the fundamental purposes of great science fiction and great action are so diametrically opposed. Great science fiction is brainy and smart, fueled by Big Concepts and Grand Ideas. Most action films (and there are exceptions) are about"
272,LVV_Doc2_Oblivion,LVV_Doc2_Oblivion,LVV,Sci-Fi,Negative,Oblivion,"It takes more than an hour forOblivionto become whatever it is the filmmakers think it's supposed to be. But when that whatever arrives (and even before it does) the movie works as an experience that glorifies the megaplex ideal. I watched it in a very good IMAX theater in suburban Philadelphia that, like all IMAX theaters, had a guardrail sitting at the bottom of the screen. It seemed to be there expressly to prevent you from entering one of Tom Cruise's pores. Fully overwhelmed in IMAX might be the only way to watch this movie. It's been shot with a crispness that elevates the heart rate. Projected at that scale, you want to leave your seat and explore this postnuclear Earth, to walk the film's sands and marvel at the manner in which the geological table has been so fantastically upended that Manhattan erodes beneath dunes and decays at the base of canyons. (The year is 2073.) Oblivionoscillates between sites that are way up high and locations that are way down low, between the astral dark of outer space and the flashlit dankness of long-abandoned caves. Even at IMAX scale it remains thrillingly impossible to detect whether the orb-like drones that accompany Jack Harper, the wistful repairman Cruise plays, have true tactility or whether they're just projections from a hard drive. The drones perform surveillance, they're armed to the teeth, and their resemblance to eyeballs is a clever formal manifestation of their function, which is to hunt and exterminate aliens for an ominous entity called the Tet, whose twangy operations commander, Sally, is played by a scratchy video uplink of Melissa Leo. The orbs have a rapport with Jack that gives you thatBlade Runnerreplicant feeling about him. They break; he fixes them. When Jack and, by extension, the orbs happen upon a tiny survivalist civilization of human rebels - they're the (aliens,) and they're called Scavs - the orbs descend and instigate a fantastic firefight. Tremendous care has gone into making you believe that the orbs are whizzing around, flying into beams, and machine-gunning everyone. No matter its actual provenance, this ruined and depopulated Earth often feels breathtakingly real. But there's too much time to realize that whatOblivioncares about most is how good it looks. The director and cowriter Joseph Kosinski is a trained architect and visual-effects designer who wrote the graphic novel that became this movie. His expertise is in vastness and scale. He knows how to fill the camera frame and can orchestrate chaos and elaborate movement so that your ability to follow it is simple and your nervous system's response to its intensity is involuntary. His meticulousness is as painstaking as it was inTron: Legacy, another grand optical illusion that kept confusing commercial vanity with philosophical wonder. There he made light something you want to lick and wear and put inside you.Oblivionis something you want to be inside of. Upon entry, you'd have plenty of room to notice how hollow it is. Kosinski devotes the first hour"
