FileName,StudentName,Genre,ReviewType,MovieTitle,MovieReview
RTD_Doc5_Oblivion,RTD,Sci-Fi,Negative,Oblivion,"Remember when the movies held the impending extinction of human life on the planet as a worst-case scenario - something that could and would be heroically averted, if only at the last second? Nowadays, the end times are only the beginning: an apocalyptic backdrop is something we're going to be seeing a lot of this year, so we might as well get used to it. In the glossy, derivative, ambitious and fatally underpowered (Oblivion,) Tom Cruise is the last guy on Earth. He's Jack, a technician - a mechanic, really - whose job is to fix broken down drones (in a cute touch he sticks the first one back together with chewing gum). In other words, he's a bit like WALL-E, and Andrea Riseborough is his latter day Eve. That's what the drones are for: to kill off the last remaining hostiles, or (scavs,) who have taken refuge on the edge of the radioactive wastelands that cover most of the globe. That's more than enough backstory, I know, but there's much more to come out, even as Jack goes about his daily routine, tracking down lost drones, revisiting ruined New York landmarks (the top of the Empire State Building now sits at ground level on a sea of dust), and occasionally going AWOL himself to grapple with fragmentary memories of a beautiful girl (Olga Kurylenko), and a lost world he has no right to remember. The story is officially credited to an unpublished comic book by the film's director, Joseph Kosinski. But if you poured all the most memorable sci-fi films from the past half century into a blender, from (2001: A Space Odyssey) and the original (Planet of the Apes) all the way down to last year's (Prometheus,) you would probably wind up with something very similar and equally synthetic - though quite possibly more exciting.  While he immerses us in an often dazzling futurescape, for the most part Kosinski ((Tron: Legacy)) lacks the poetic imagination to animate this requiem for a dying world - comparisons with (WALL-E) are certainly not to this film's advantage - and fails to convince us that he genuinely cares about the fate of his characters, let alone the planet. The movie's few action scenes are competent but unlikely to wow any battle-seasoned gamers out there. Kosinski does produce one rabbit from his hat, a real surprise late in the game that sends the movie for a loop, but also undermines a good deal of the credibility he's worked hard to build up over the preceding hour and a half or so. Like (Prometheus,) this is another of those earnest, overdetermined spiritual allegories that falls apart in the rear-view mirror. It is certainly nice to look at though. Director of photography Claudio Miranda was last seen picking up an Academy Award for his breathtaking work on (Life of Pi,) and his images of an Earth turned to ash are almost as alluring. They're enough to lend the picture a sense of scope and even grandeur, but"
RTD_Doc6_Oblivion,RTD,Sci-Fi,Positive,Oblivion,"(Oblivion) looks marvelous, in the deliciously dystopian way of so many post-apocalyptic films. It's set in 2077, after alien invaders called Scavengers (or (Scavs)) have laid waste to our moon, leading to cataclysmic floods and earthquakes that have ravaged Earth. The film features gorgeous CGI shots of such broken, half-buried landmarks as the Washington Monument and the Empire State Building, whose observation deck can now be accessed by walking onto it from a mountain of rubble. It's the kind of film that's perfect for the Imax format in which some theaters are offering it.  It ought to look good. The movie, by director Joseph Kosinski ((Tron: Legacy)), is said to be based on a graphic novel by Kosinski and comic book writer Arvid Nelson. Although that book was never published - and probably never will be - the mock-up of the story drew the attention of star Tom Cruise, along with not one, but two, studios. Disney, which originally had the rights, ultimately gave them up to Universal, which made the film.It's an engrossing, if complicated and twisty, story, with plentiful sci-fi action and a provocative subtext about the nature of the human soul. At times, however, the balance between those two things feels off. Some of the fight sequences, which involve robotic flying (drones) mounted with guns, go on a bit longer than is strictly necessary. Cruise plays Jack Harper, a futuristic maintenance man whose dangerous job consists of repairing the drones that patrol Earth, an unpopulated wasteland where giant (hydro rigs) convert seawater into energy to be used by what's left of the human race, which has relocated to a colony on one of Saturn's moons. Although we've won the war against the Scavs, there are still some left, and they like to sabotage the hydro rigs and the drones almost as much as they enjoy trying to kill Jack. More important, Jack starts to question his own identity; indeed, the very nature of identity itself. It's worth noting that, although Jack and Victoria underwent mandatory (memory wipes) that erased everything they knew before starting these jobs, Jack is plagued by strange dreams of a pre-war Earth - a time when he wouldn't even have been born - and of a beautiful but mysterious woman (Olga Kurylenko). The film's big reveal is satisfying but requires some mental effort. This is not a movie during which you should fall asleep. Fortunately, there's not much chance of that. (Oblivion) is fast-paced and exciting. As for the elephant in the room, it must be said that going to a Tom Cruise movie these days is more complicated than it used to be. The real-world baggage that this sometimes kooky tabloid staple brings to the screen is, for many, harder to ignore than it is with other movie stars, with the possible exception of Lindsay Lohan. That said, Cruise makes for a fine and even appealing action hero, perhaps because his character is someone without an apparent past. It's as if (Oblivion) is inviting us"
RTD_Doc7_Oblivion,RTD,Sci-Fi,Negative,Oblivion,"Something's wrong. Tom Cruise, or, rather, Jack Harper, his character in the placid new science-fiction adventure ""Oblivion,"" can't shake his dreams of a woman giving him the big eyes on the observation deck of the Empire State Building. It's 2077. Earth has been devastated by a war with invading aliens. Most of the remaining populace has been relocated to a Saturn moon. Jack has recently undergone a ""mandatory memory wipe"" and now goes about his work, a couple of weeks prior to his own exit from Earth. He's a security guard and all-around Mr. Fix-It living and working high above what's left of Earth's surface in Tower 49 with his lover/colleague Victoria (Andrea Riseborough). A sort of ""Partial Recall,"" ""Oblivion"" gives you a lot to think about. And too much time to think about it. Wait a minute. You say I am having Total Recall of the Legend of the Planet of the Apes: A Space Odyssey? Then you're beginning to think exactly like a successful hack screenwriter. Watch a few movies (skip the nonfamous ones), scramble the bits together, dream up $200 million worth of effects, and you've got something you can (pitch) to execs who have seen exactly the same movies (and not many others). Both you and the execs are in full agreement that originality requires too much work. The script by Karl Gajdusek (an interesting playwright) and Michael DeBruyn, based on an unpublished graphic novel by the director, Joseph Kosinski (""Tron: Legacy""), weaves a tale involving governmental conspiracy, a revolutionary underground movement (Morgan Freeman plays the supercool head of the ""scavs,"" or scavengers) and various pro forma battle scenes that pit Cruise, in his spaceship or on his futuristic motorcycle, against a cadre of scowling, moon-faced mechanical flying drones, equipped with machine guns stolen from ""Attack of the Clones."" Jack knows something's up when his HAL-9000-styled boss, Sally (Melissa Leo, seen only on video monitors and oozing the sort of fake charm that spells trouble), orders him to stay away from a crash-landing site. Does Jack follow orders? No. He follows his instinct, and rescues the surviving member of the downed U.S. spaceship. She is the woman of his dreams, played by Kurylenko, and from there ""Oblivion"" springs a surprise or two. ""Surprise"" is a relative term. Kosinski's rhythm and visual style are pretty square for such a squirrelly script: Each grave, purposeful exchange of dialogue (some of it pretty thick in terms of expositional back story) is laid out very carefully, as if we're idiots. The movie's not bad for a while, but it's made of spare parts from a lot of other movies, among them ""Total Recall,"" ""2001: A Space Odyssey,"" the ""2001"" riff ""Moon,"" a certain recent play by Caryl Churchill (can't say; spoiler) and a few others. What's interesting about it is its tight focus on a handful of characters. ""Oblivion"" is odder and less conventional than your average forgettable star vehicle; at times it feels like a five-character play taking place in a digital-effects lab."
RTD_Doc8_Oblivion,RTD,Sci-Fi,Positive,Oblivion,"Do I smell the traces of test screenings? If not, then the makers of this beautiful, often exciting, ultimately empty sci-fi film have little confidence in their storytelling gifts. Oblivion begins with a lengthy voiceover (delivered to whom?) explaining, in absurd detail, the background to the latest cinematic apocalypse. If they are allowed to swell screen time with tedious exposition, then I am allowed to flesh out this review in the same way. It goes like this. At some point in the late 21st century, a horde of aliens descended upon the earth and launched an unholy war against its human occupants. Eventually, after launching a series of nuclear strikes, the homo sapiens triumphed, but the planet was left a virtual wasteland. The surviving citizens then retired to a vast, geometrically eccentric structure and began preparing for an exodus to the largest of Saturn's moons.  In the movie's present, poor Jack Harper (Tom Cruise), a former marine, is saddled with the task of repairing drones that prowl the planet seeking out rogue aliens. And it can't be denied that the opening sections are beautifully carried off. Jack lives in a futuristic pastiche of bourgeois domesticity that - one more reference if you'll allow - conjures up memories of the cartoon show The Jetsons . As Victoria, Jack's professional and romantic partner, poor Andrea Riseborough is asked to dress as if she's constantly on her way to the Oscars ceremony. Bad news, women: in the future, punishing high-heels will, it seems, be part of everyday work-wear again. As futurology it stinks. But as anaesthetised fantasy it works very nicely: the walls are all iPod white; the swimming pool sparkles beautifully; the view from the outside is ripped from a vintage science-fiction paperback cover. This life is so monotonously perfect you know it must be some sort of sham. Sure enough, one day Jack happens upon a downed spaceship, plucks a woman (spirited Olga Kurylenko) from the wreckage and brings her home to Happy Towers. The fa̤ade begins to slip. At first, the interactions between Victoria and her new guest - hostility is much on display - point us towards a misogynistic reading of female relations. But, as further disturbing truths are revealed, it becomes clear that there are ancient reasons for the friction. Play close attention to the trailer and you will get some surprisingly explicit pointers towards the eventual twist. Not altogether mind-numbing, the reversal eventually propels us, as you knew it would, towards a great many shots of hurtling spacecraft. To be fair, Kosinki, working from his own unpublished graphic novel, uses the revelations to make sense of various nagging conundrums from the early part of the picture. It even manages to justify the perennial blandness of the apparently unaging Tom Cruise. That requires some class of genius. Still, nothing can quite excuse the hero's groaningly tedious notion of vernal paradise. Every now and then, Jack touches down by a lakeside shack to relax and thumb through a collection of rock-bore vinyl albums. Surely,"
RTD_Doc9_Oblivion,RTD,Sci-Fi,Positive,Oblivion,"A sort of The Eternal Return played out in the ruins of a post-apocalyptic planet Earth, Joseph Kosinski's Oblivion is an absolutely gorgeous film dramatically caught between its aspirations for poetic romanticism and the demands of heavy sci-fi action. After a captivating beginning brimming with mystery and evident ambition, the air gradually seeps out of the balloon that keeps this thinly populated tale aloft, leaving the ultimate impression of a nice try that falls somewhat short of the mark. There's enough futuristic eye candy and battle scenes to lure the genre boys, while the presence of three important female characters, as well as Tom Cruise in good form, could attract more women than usual for this sort of fare, resulting in mostly robust, but not great, returns worldwide. The Universal release opens this week in most international territories, while the domestic bow comes April 19. To those who might wish to avoid a film by the maker of Tron: Legacy, it should be stressed that Oblivion is a more interesting work by a good distance, an imaginative speculative piece set some six decades hence that always engages serious attention, even if it doesn't convincingly jell. In mood, a certain delicacy and the sense of isolation both on a depopulated Earth and somewhere above it, the recent film that this most strongly recalls is WALL-E, except with violence and without the humor and charm of the Pixar classic. There have been many films set on an Earth depleted of humans, but few as visually enthralling as this one. Shot by Claudio Miranda of Life of Pi, Oblivion shares that film's lovely light, nuanced coloration and virtually seamless meshing of live photography and effects. In neither film is it always possible to be entirely sure of what is real and what's computer generated, but the result is beautiful however it breaks down. After what appear to be memory flashes of a previous life back in an early 21st century New York City on the part of Cruise's Jack Harper, he and his partner Vika (Andrea Riseborough) wake up in what can only take the prize as the ultimate loft space, circa 2077, a perch that's the last word in minimalist chic. It also affords unobstructed views of what's been left behind after the catastrophe that saw the moon blown into pieces, which in turn resulted in earthly ruin and a subsequent evacuation of survivors to Saturn's planet Titan. Revelations of what follows are best not detailed, except to say that Morgan Freeman and Nikolaj Coster-Waldau, respectively, play the intelligent and impulsive members of a rebel band that soon captures Jack and Julia. As much as Jack aspires to recapture the past, however, and regardless of Julia's evident purity of intent, the renewed relationship doesn't click as intended, mostly because it's tough to buy the conceit of the couple reunited after so long. Technically, the film is a dream; if Tron: Legacy showed that Kosinski was right at home in an imaginary, effects-created world, then Oblivion reveals him"
RTD_Doc10_Oblivion,RTD,Sci-Fi,Positive,Oblivion,"We don't get many idea-based science fiction films these days so, when one comes along, it represents a welcome change of pace from the fantasy space opera that has co-opted the genre. Despite being tarted up with enough action to stave off boredom for inattentive viewers, Oblivion is still more of a ""true"" sci-fi offering than 90% of what Hollywood passes off as such. It's not ""hard"" science fiction from the Asimov school but it feels more genuine than a lot of what tops box office tote boards. Assisting Jack is Vika (Andrea Riseborough) who monitors his activities and sends help. The two hope to emigrate the humans left on earth to Titan (Saturn's moon) for mankind to survive. However, random memory flashes of a woman (Olga Kurylenko) in pre-war New York leave Jack pondering his past. The visual effects work is first-rate. Most of this involves creating a post-cataclysmic New York and D.C., including such landmarks as the Empire State Building, the Pentagon, the Washington Monument, the Statue of Liberty, and the Brooklyn Bridge. Obviously, this isn't the first time we've seen this sort of thing - Planet of the Apes set the standard - but it's done as well here as anywhere else. The sound effects, including a throbbing score, are ""punched up"" enough to be memorable, although there are times when they call too much attention to themselves. This is the second directorial effort from Joseph Kosinski, who made his debut with the much-heralded TRON: Legacy. Here, he's working from a screenplay he co-wrote based on his own graphic novel, so he has to take blame for the film's failings, especially the narrative shortcomings and pacing problems. At the same time, he can claim credit for bringing to the screen a story that is intriguing enough to engage viewers who are interested in more from futuristic stories than explosions and space battles. Oblivion is not your video game-esque, fast-paced sci-fi action film which offers cheap thrills. It's a profound, cerebral drama which focuses on Jack's inner journey and his relentless search for identity. In spite of Joseph Kosinski's unhurried approach towards the film's buildup, he manages to keep you thoroughly engaged, thanks to brilliant production design and clever imagination. Spectacular images of planetary ruin, ravaged surfaces, barren landscapes, floating houses on the clouds, futuristic aircrafts, powerful drones and the strength of a complex restless mind, Oblivion manages to capture the beauty of it all with astounding reality. In terms of story-telling, the film stays unpredictable, thus convincing us to patiently wait as the mystery unfolds, even when it feels a tad directionless at times. Like a novel, the film stays unputdownable till the end. After Jack Reacher, 'I-want-to-be-versatile' Tom Cruise once again slips into a role which does not require his trademark charm or good looks and succeeds better this time as the role doesn't require him to be stoic either. Cruise displays the inner turmoil of his character brilliantly, in spite of not having any memorable dialogues at his disposal. Unfortunately, Morgan Freeman"
YWM_Doc1_Batman,YWM,Sci-Fi,Positive,Batman,"I always thought of Batman Returns as the ""dark"" movie of the first run of Batman films. Director Tim Burton's follow-up to what's now always called Batman '89. Burton's second Gotham film had Michael Keaton returning in a second go-around, facing off against a trio of villains the most memorable of which was Danny DeVito's Penguin. DeVito, beneath a heroic amount of makeup and prosthetics, played the famed villain as a tragic figure, out for revenge against Gotham, Batman, his parents, and the world at large.   For the third and fourth in that series of Batman movies, Burton (and Keaton) were jettisoned, in favor of director Joel Schumacher and Val Kilmer (and later George Clooney) as Batman, in movies that were much more colorful (and, in the eyes of most, less creatively successful.)   But compared to takes on Batman brought out in the subsequent years by the likes of Christopher Nolan, Zack Snyder, and Matt Reeves, Burton's version was practically sunshine and comedy.  Batman Returns arrived on June 19, 1992, 30 years ago this week. After Bruce Wayne and Batman did battle with The Joker in the first movie, there were three heavies in Batman Returns: The Penguin, The Catwoman (Michelle Pfeiffer), and an evil businessman Max Shreck (Christopher Walken.) Shreck was a character without a comics pedigree, but he shared a name with the actor from the silent horror film Nosferatu; a movie about a decade later, Shadow of the Vampire, would posit that Schrek the actor was a vampire himself.   The plot of Batman Returns is somewhat convoluted, with the villains engaged in temporary alliances with one another, while Catwoman is out for revenge against Catwoman, his former secretary who pushed her out of a building before cats literally licked her back to life.   But what makes the film really go is DeVito as Penguin, a tragic villain who is given more depth than superhero movies typically gave their bad guys at the time. Danny Elfman's score, while similar to that of Batman '89, was another of the movie's big successes.   In the sort of thinkpiece that prefigured the discourse of decades later, the New York Times ran an op-ed shortly after the film's release called ""Batman and the Jewish Question."" In it, authors Rebecca Roiphe and Daniel Cooper found hints of anti-Semitism.   Penguin, the authors argued, ""is not just a deformed man, half human, half-Arctic-beast. He is a Jew, down to his hooked nose, pale face, and lust for herring."" They also noted that Shreck, a man with the same name as that famous screen vampire, was also coded as Jewish, while the film was loaded with Old Testament references, from Baby Oswald being put in a carriage like Moses, and the attempted slaying of the firstborn. The piece even compared Elfman's music for the film with that of Hitler's favorite composer, Wagner.  While arguing that they didn't believe the movie was itself anti-Semitic, the authors argued that the film ""repeatedly uses imagery and cultural stereotypes that are rooted"
YWM_Doc2_Batman,YWM,Sci-Fi,Positive,Batman,"At least, it's dark. The follow-up to the incredibly successful first Warner Bros.' Batman film is once again helmed by the master of the macabre, Tim Burton. ""Batman Returns"" reunites nearly the entire original cast, while the set designs/decorations, art direction, makeup, visual effects, cinematography, and the tone of the film perfectly mirror the previous Dark Knight outing. The story involves more villains and more action, but the characters themselves seemed to have lost their motivation to be anything more than mediocre. Still resolutely morbid, a little less serious, and certainly not as much fun, ""Batman Returns"" is nevertheless exponentially better than the next two installments in this flourishing motion picture franchise.  Max Shreck (Christopher Walken), one of the wealthiest businessmen in Gotham City, plans to build a new and unnecessary power plant for nefarious means. Only Bruce Wayne (Michael Keaton) stands in his way - along with Shreck's secretary, Selena Kyle (Michelle Pfieffer), who unwittingly peruses confidential files at the office. Intent on guarding his secrets, Max throws her out a window, failing to anticipate that Selena might survive the ghastly fall. Not completely insane, but driven by a knocked-loose alter ego that insists she become more like her constant stray cat companions, Kyle becomes Catwoman, a villainess bent on destroying her employer - and then the burdensome Batman.  Meanwhile, Shreck introduces the city to a revolting penguin-man, rumored to live in the sewers of Gotham. Claiming to desire only the truth about the parents who abandoned him years ago and the reason behind his miserable existence, Oswald Cobblepot (Danny DeVito), a hideously deformed human with a penchant for umbrellas and a strange control over armies of sewer penguins, warms up to the public's hearts - and soon runs for mayor. Using a strong sympathy vote devised with the help of Shreck, the ""Penguin"" eventually teams with Catwoman to frame Batman, who continually gets in the way of their goals to destroy Gotham City. It's up to Batman to protect the frightened townsfolk from the Penguin's army of machinegun-toting clowns (quite Joker-esque) and from utter annihilation at the hands of the two new, mentally unbalanced antagonists.  The familiar theme song by Danny Elfman, gothic opera music, and glisteningly black sets reappear in this second Batman feature - and the last one of the '90s that spends time on the origins of the villains. ""Batman Returns"" certainly proves that a hero is only as good as the villain - both Catwoman and the Penguin are unique, formidable, brilliantly costumed, and perfectly ghoulish; however, their motives and dialogue frequently disrupt the acceptable unnaturalness of their geneses and appearances. Realism is not a strong point with any of the Batman films, but Catwoman's unexpected martial arts skills and her mastery of a whip and the Penguin's influence over flightless aquatic birds (apparently, one of their natural habitats is the sewer) reminds audiences just how comic book-based this episode really is. Each character could have used a much larger dose of sinisterness. But even the personas"
YWM_Doc3_Batman,YWM,Sci-Fi,Positive,Batman,"Some superhero movie sequels are terrible (Thor: The Dark World, Fantastic Four: Rise of the Silver Surfer), while others are not only better than their predecessors, but so good that they deserve to be hailed as masterpieces (Spider-Man 2, Captain America: The Winter Soldier). Tim Burton's Batman Returns quite easily falls into the latter category, and is without a shadow of a doubt a contender for the best Batman movie. That's undoubtedly high praise when you think back to 2008's The Dark Knight, but Catwoman's twisted origin story and subsequent descent into madness are every bit as compelling as what we saw from Heath Ledger's Joker.  Michelle Pfeiffer's performance is as good as Ledger's, and while Selina Kyle's origin story is...strange...there's no denying that her story arc is both memorable and original. Dealing with a complete mental breakdown, the secretary's (sorry, executive assistant) Catwoman transformation is extremely fun to follow, while her duelling nature as she looks to teach the abusive men around her a lesson (a theme which feels particularly relevant watching the movie today) leads to a lot of gripping twists and turns. Neither a villain nor a hero, she operates somewhere in between, and that makes her budding relationships with both Bruce Wayne and Batman all the more enjoyable.   Talking of the Caped Crusader, Michael Keaton really finds his footing as both sides of the character in Batman Returns and it's a crying shame he never got a chance to reprise the role for a direct sequel (thank God for The Flash, eh?). Adding even more personality to the eccentric billionaire while clearly having a great deal of fun as Batman, this Dark Knight remains a divisive figure - he grins after blowing one goon up - but Keaton still cements himself as the best big screen Batman here. While the villain doesn't quite steal the spotlight from him this time around, Danny DeVito's Penguin is still incredible. Despite being another character with a bizarre origin story, that actually ends up working really well, and his rise and fall is an arc which often takes centre stage and works better than what we saw from The Joker in Batman. The actor's   Just like Keaton is clearly extremely comfortable in Batman's cape and cowl this time around, Burton also appears to have become a far more confident filmmaker with this sequel. He makes a number of fascinating choices, both visually (Penguin's grotesque appearance is a sight to behold, while it's not at all hard to see why Catwoman's costume is now iconic) and with the story. One moment which stands out comes during a masquerade ball where the only people not wearing a mask are Bruce Wayne and Selina Kyle as they wrestle with their alter-egos and the implications they have on their lives. A solitary Bruce being lit up by the Bat-Signal in Wayne Manor emphasises his loneliness before he crosses paths with Selina for the first time, and the Gotham City Burton has created is as unique"
YWM_Doc4_Batman,YWM,Sci-Fi,Positive,Batman,"It's important to note that Burton's Batman was a game-changer, led by a captivating performance from Jack Nicholson as the Joker. However, there were still elements of Burton's unique style that had to be tempered in order for Batman to be palatable to mainstream audiences. With the success of the first film, Burton returned to the director's chair under the condition that he be given much more creative control with the sequel. The studio agreed and Burton was allowed to apply his artistic flourishes with the biggest brushes available.  Burton has always taken inspiration from German Expressionism and Batman Returns is his best use of the form. Gotham City was grimy and Art Deco before, but Batman Returns takes it into a nightmarish territory. Giant stone-faced statues and sharp shadows drape the crime-ridden burg. It's like a living, breathing Underworld brought to life. Modern superhero movies are so focused on being grounded in a reality that we recognize. Today, the unabashed surrealism of Batman Returns' Gotham City is refreshingly unreal.  Batman Returns also has a brilliant approach to its three main characters: explore the primal, animal-inspired facets of these larger-than-life icons of comic book history. Burton takes horror imagery - a clear inspiration for the original iteration of the Caped Crusader - and amplifies it to the nth degree.  The Penguin is a straight up monster, oozing black goo out of his mouth and kidnapping children with the intent of drowning them. Yet, there is still a pity to him like all classic monsters. Catwoman is every Puritan's worst dream come true: a powerfully sexual woman who embraces her femininity so fiercely that it's downright scary (and undeniably seductive). Even Batman delves deeper into his own dark side, being labeled as a monster thanks to a clever setup from his two foes. His battle with duality is explored in a fairy tale fashion that the first Batman didn't really have time to properly analyze.  You also get the inimitable Christopher Walken as the slimy corporate sleazebag Max Shreck (in case Burton's love of German Expressionism wasn't clear). Walken is as delightful as you expect him to be. He plays the role like an evil Bruce Wayne and there are definitely similarities to other real-life corporate moguls of the time, including Donald Trump. Shreck even says, ""You're fired!"" in an eerily identical fashion.  Each of these characters gets a compelling and tragic arc that plays out in operatic fashion. It's praise all around, but one of them definitely steals the show...  Get ready for the boldest statement of this argument so far: Pfeiffer's Catwoman is a better villain than Heath Ledger's Joker in The Dark Knight. Yes, Ledger's performance as the Clown Prince of Crime is fantastic. But, at the writing level, his character is as one-note as you get. Granted, that one note is played flawlessly but there isn't any emotional complexity to the character.  Pfeiffer's Catwoman is a multi-layered figure. She's sympathetic, scary, badass, conflicted, empowered, sensual, lovable, ferocious, and all-around entrancing to watch on screen."
YWM_Doc5_Batman,YWM,Sci-Fi,Positive,Batman,"I'm a bit of a DC geek, with my first exposure to the comics being in the corners of my local public library. You see, with comics, I didn't have to worry as much about getting overwhelmed by sounds or bright, fast sequences playing out on screen. No, I could see them all play out on the page and start theorizing about what would happen next to some of my favorite characters. I did this a lot when it came to the BATMAN comics. I didn't quite understand as a child why it was such an issue for a man to hide his identity. Why couldn't he just own up to this side of himself that lurked within? As I'd come to realize as I got older, this duality would be the crux of interest for many creators and fans when it came to the caped crusader. While many have tried to capture the argument and conflict of his duality, the recent films have either taken the subject of his duality too seriously or they've completely neglected that internal struggle altogether. However, I was reminded of one movie that seemed to really do it for me. None have captured the feeling of Bruce Wayne's duality more, in my opinion, than Tim Burton's BATMAN RETURNS.  The film starts with an opening sequence which sets up the origin story for one of the main villains of the film, Oswald Cobblepot aka the Penguin (Danny DeVito). We see the young child abandoned to live in the sewers after his parents find him to be too much of a handful (it is implied that the boy has severe homicidal tendencies via a poor kitty encounter). We then jump ahead about 30 or so years to present-day Gotham City where the obviously, no-good ambitious businessman Max Shreck (played by an ever terrifying Christopher Walken) is hoping to expand his business by any means necessary. However, this opens him up to blackmail to the Penguin, who arranges early on in the film by his goons to successfully kidnap the businessman. The Penguin gives Shreck a proposal he can't refuse. If he helps the Penguin become mayor of Gotham City, he will help Shreck get what he wants in the end.  However, there are two obstacles that get in Shreck's way. There is Batman (played by Michael Keaton once more) who will do nothing to stop evil from taking over the city. And, there is Shreck's assistant, Selena Kyle (played by the lovely Michelle Pfeiffer), who accidentally discovers that the businessman's plans for the city are not beneficial to anyone except for himself. This prompts him to try to kill her but, in an amazing cat lady sequence pulled directly from my dreams, Selena is revived and soon transforms into the dangerous, beguiling Catwoman. She eventually teams up with the Penguin to destroy Batman, but soon finds herself falling for both Batman and Bruce Wayne. Needless to say, calamity ensues.  While Tim Burton's BATMAN toyed around with that middle grey"
YWM_Doc6_Batman,YWM,Sci-Fi,Negative,Batman,"Batman Returns is a good film only in the sense that the Royal Mint is a good mint: it is making money with great effi- ciency. The first record-breaking weekend can be seen as a tribute to its publicity machine and its predecessor, but the suc- cess continues. Also impressive is young Tim Burton's ability to make huge Holly- wood films that remain recognisably his. Beetlejuice, the two Batmen and Edward Scissorhands are each in part melancholy, faintly macabre fantasies. These two quali- ties are the more remarkable combined, in that you might feel that anyone could spend money on vast sets in varying shades through grey to black and hire excellent actors to look morose in unusual costumes, but, in the age of feel-good movies, he has enticed huge numbers in to enjoy his gloomy vision. But not me.  The stars are not seen to best advantage. Michael Keaton, timid and uncharismatic as Bruce Wayne, remains timid and uncharismatic as Batman, presumably by design. He is sad and lonely in his Gothic mansion with (still no Robin) only his but- ler, played by Michael Gough, in a return to the tradition of casting the British as butlers, where recently they had made it to villains. There are three of these and it is a crowd: Christopher Walken, a polluting tycoon, somehow sucks electricity out of things and intones, 'You can never have too much power'; Danny DeVito as the Penguin, brilliantly sinister when first glimpsed scuttling plumply and top-hatted along the sewers, becomes increasingly tedious in spite of energetic bird-noises; and Michelle Pfeiffer, a male sex fantasy with black leather and whip when Catwom- an, but much more appealing, indeed for me the best thing in the film because she lightens the mood, as a scatty secretary who returns to her apartment with the words, 'Honey, I'm home. Oh, I forgot, I'm not married.'  No one has bothered about the plot. The Penguin does not want to rule the world, just to become mayor of Gotham City, and this leads to incomprehensible confronta- tions between the stars. Pfeiffer has a neon sign, 'Hello There', which seemed mildly odd until, having been pushed out of a win- dow by Walken and slightly eaten by stray cats, she trashes her things, removing the 0 and the T to make 'Hell Here' - quite neat and not laboured, but mysterious. DeVito asks, 'Who am I?' plaintively and Keaton decides, 'There is a split in all of us', but these thoughts do not make a mild- ly depressing film deep, just as routine car chases and explosions do not make a mildly dull film exciting.  Far more interesting is The Rapture, which is the first film directed by Michael Tolkin, who wrote the scintillating The Player. It is precisely the sort of film no player would make. We are shown a woman almost literally in a box, repeating the same words over and over: a telephone operator. Then we see her with a man who has"
YWM_Doc7_Batman,YWM,Sci-Fi,Negative,Batman,"There's no two ways about it. Tim Burton is a gifted and inventive director. Edward Scissorhands proved that. But neither Batman nor Batman Returns adds much to the evidence. They are just hits, missing their true mark by something like a mile, buried by extravagance and covered in hype. If Batman seemed to be a constant tug of war between what Burton wanted to do and what his producers, Peter Guber and Jon Peters, demanded for commercial success, the second film, without the overweening if watchable presence of Jack Nicholson as the Joker, has more vision but less coherence. It looks like a gigantic fairy tale without a real centre for the imagination to catch upon. To be frank, it's often kind of dull.  This Gotham City is certainly darkly lit and shot as if determined to make its art deco settings almost but not quite Dickensian, a contradiction in terms which wouldn't matter if everything else was in place. Its detail is as elaborate as that of Anton Furst, the British designer whose death prevented him working on it and who provided the one true pleasure of the first film.  But the cinematography rarely takes flight (there's a difference between something looking good and being used effectively) and the comic strip characters remain obstinately uninvolving, moving through a plot that's confused enough to prevent any of them achieving more than momentary prominence.  If Nicholson stood too long leering at us in the spotlight, Danny DeVito's screeching Penguin, unrecognisable in his flubbery outfit and virtual face mask, is a villain with one acting hand tied around his back, pitched against a curiously lacklustre Batman , now played by Michael Keaton with robot-like disengagement.  It is left largely to Michelle Pfeiffer 's leathered-up Catwoman, the mousy secretary who turns into a Jekyll and Hyde vixen ('I am Catwoman. Hear me roar!'), and Christopher Walken as Max Shreck, the rapacious industrialist who thought he had dispensed with her services through the window of a skyscraper, to distract our wandering attention. Even they have a hard job getting out from under the scenery and the toy-oriented special effects.  Batman Returns resembles nothing so much as a blacker, spikier but less focused version of a Disney animation feature made flesh. No great surprise, perhaps, since Burton worked at that dream factory once. It's two hours and a bit of movie-making that looks as if it's been worked half to death. Better, perhaps, than the prosaically over-orchestrated Hook but unable to sustain the 'liberation from plot into poetry' its supporters claim. Phantasmagoria has to be more magical than this, and possibly less mechanically oriented.  That said, one can see what Burton was striving for. The Penguin is the key - a stunted troll pushed into the sewer by his disgruntled parents who doesn't know whether he is a human being or an animal, but wants Gotham City's respect just the same.  He hates Catwoman, regards Shreck as a plastic villain, Batman as the trust fund goody-goody - as Shreck terms him - and"
